Unnamed: 0,Jan-15,2015,2016,2017,2018,2019,2020,2021
478,9.3,7.608333333333333,6.7,5.825,5.108333333333333,5.05,9.883333333333335,7.190909090909091
510,141800.0,143191.66666666666,143775.0,142691.66666666666,141275.0,141100.0,133658.33333333334,132400.0
511,127300.0,132433.33333333334,133741.66666666666,134508.33333333334,134191.66666666666,134083.33333333334,120925.0,123409.09090909091
512,14600.0,10791.666666666666,10025.0,8183.333333333333,7083.333333333333,7008.333333333333,12708.333333333334,8990.90909090909
513,10.3,7.533333333333332,6.991666666666667,5.75,5.025,4.9750000000000005,9.533333333333333,6.800000000000001
548,3140.0,3302.5,3291.6666666666665,3195.8333333333335,3155.8333333333335,3175.8333333333335,3170.0,3329.090909090909
549,2770.0,3019.1666666666665,3035.0,2934.1666666666665,2915.8333333333335,2945.8333333333335,2899.1666666666665,3107.2727272727275
550,370.0,284.1666666666667,258.3333333333333,262.5,239.16666666666666,228.33333333333334,271.6666666666667,219.0909090909091
551,11.9,8.658333333333333,7.875,8.200000000000001,7.666666666666665,7.266666666666667,8.549999999999999,6.645454545454545
569,39740.0,39829.166666666664,39617.5,39561.666666666664,39456.666666666664,38654.166666666664,37015.833333333336,36557.27272727273
570,36850.0,37500.833333333336,37520.833333333336,37763.333333333336,37870.0,37092.5,33722.5,34293.63636363636
571,2890.0,2330.8333333333335,2095.8333333333335,1800.8333333333333,1586.6666666666667,1560.0,3293.3333333333335,2265.4545454545455
572,7.3,5.866666666666667,5.291666666666667,4.541666666666666,4.033333333333333,4.041666666666667,8.933333333333334,6.2
601,1002100.0,1012208.3333333334,1027916.6666666666,1038016.6666666666,1042458.3333333334,1048216.6666666666,1020700.0,1019172.7272727273
602,954300.0,969950.0,989058.3333333334,1004383.3333333334,1014783.3333333334,1021583.3333333334,949358.3333333334,971736.3636363636
603,47800.0,42266.666666666664,38875.0,33650.0,27683.333333333332,26633.333333333332,71325.0,47436.36363636364
604,4.8,4.191666666666667,3.7833333333333328,3.233333333333333,2.658333333333333,2.533333333333333,7.025000000000001,4.663636363636364
636,10740.0,11052.5,10908.333333333334,10825.0,10852.5,10975.0,10500.833333333334,10893.636363636364
637,8200.0,9342.5,9206.666666666666,9275.0,9410.833333333334,9549.166666666666,8825.0,9610.0
638,2540.0,1709.1666666666667,1702.5,1551.6666666666667,1441.6666666666667,1426.6666666666667,1675.8333333333333,1284.5454545454545
639,23.7,15.583333333333336,15.633333333333335,14.4,13.283333333333331,13.024999999999999,15.866666666666662,11.854545454545457
664,9070.0,9082.5,8860.0,8611.666666666666,8705.0,8752.5,8305.0,8256.363636363636
665,8430.0,8553.333333333334,8390.0,8231.666666666666,8363.333333333334,8438.333333333334,7658.333333333333,7783.636363636364
666,640.0,530.0,469.1666666666667,380.0,340.8333333333333,315.0,648.3333333333334,473.6363636363636
667,7.1,5.833333333333333,5.291666666666667,4.408333333333332,3.916666666666666,3.591666666666667,7.8500000000000005,5.727272727272727
696,255200.0,257658.33333333334,259233.33333333334,259941.66666666666,260625.0,257083.33333333334,245091.66666666666,244318.18181818182
697,241600.0,246033.33333333334,248883.33333333334,251100.0,253341.66666666666,250025.0,225783.33333333334,231136.36363636365
698,13600.0,11633.333333333334,10350.0,8850.0,7283.333333333333,7050.0,19300.0,13172.727272727272
699,5.3,4.508333333333334,4.0,3.408333333333333,2.8000000000000003,2.7583333333333333,7.916666666666667,5.381818181818182
746,214400.0,217158.33333333334,215250.0,215108.33333333334,215241.66666666666,222275.0,217516.66666666666,218363.63636363635
747,200000.0,205591.66666666666,204333.33333333334,205283.33333333334,206666.66666666666,214108.33333333334,200166.66666666666,205945.45454545456
748,14400.0,11583.333333333334,10925.0,9808.333333333334,8558.333333333334,8175.0,17341.666666666668,12427.272727272728
749,6.7,5.333333333333333,5.075,4.5666666666666655,3.966666666666667,3.6750000000000003,8.0,5.718181818181818
797,438800.0,440316.6666666667,444733.3333333333,444766.6666666667,446250.0,450500.0,445508.3333333333,443845.45454545453
798,385300.0,395175.0,402366.6666666667,406558.3333333333,412341.6666666667,417308.3333333333,395266.6666666667,404145.45454545453
799,53500.0,45133.333333333336,42366.666666666664,38225.0,33941.666666666664,33191.666666666664,50266.666666666664,39700.0
800,12.2,10.241666666666667,9.525,8.583333333333334,7.6000000000000005,7.375,11.291666666666666,8.936363636363636
856,48790.0,48006.666666666664,48145.833333333336,48320.833333333336,48565.833333333336,48393.333333333336,46490.0,46939.09090909091
857,45760.0,45387.5,45839.166666666664,46321.666666666664,46851.666666666664,46746.666666666664,42787.5,44350.90909090909
858,3030.0,2620.8333333333335,2309.1666666666665,2000.0,1713.3333333333333,1646.6666666666667,3701.6666666666665,2587.2727272727275
859,6.2,5.458333333333333,4.800000000000001,4.141666666666667,3.516666666666666,3.391666666666667,8.058333333333334,5.5181818181818185
884,239900.0,240991.66666666666,242750.0,242133.33333333334,243091.66666666666,242441.66666666666,240641.66666666666,241354.54545454544
885,213100.0,217966.66666666666,221766.66666666666,223883.33333333334,227250.0,227525.0,214883.33333333334,221809.0909090909
886,26700.0,23008.333333333332,20983.333333333332,18241.666666666668,15833.333333333334,14925.0,25750.0,19536.363636363636
887,11.1,9.55,8.633333333333333,7.533333333333332,6.508333333333333,6.158333333333332,10.725,8.100000000000001
928,393200.0,390158.3333333333,388108.3333333333,384341.6666666667,385825.0,388141.6666666667,383775.0,381018.1818181818
929,348800.0,350050.0,347708.3333333333,348725.0,354516.6666666667,357450.0,335708.3333333333,343227.2727272727
930,44300.0,40091.666666666664,40416.666666666664,35600.0,31333.333333333332,30675.0,48066.666666666664,37790.90909090909
931,11.3,10.283333333333335,10.425,9.283333333333331,8.133333333333333,7.908333333333334,12.550000000000002,9.93636363636364
987,24980.0,25022.5,25072.5,25529.166666666668,25489.166666666668,25551.666666666668,25578.333333333332,25633.636363636364
988,22570.0,23028.333333333332,23281.666666666668,23894.166666666668,24018.333333333332,24094.166666666668,23316.666666666668,23850.0
989,2410.0,1990.8333333333333,1790.8333333333333,1638.3333333333333,1470.0,1457.5,2262.5,1788.1818181818182
990,9.6,7.949999999999999,7.158333333333335,6.416666666666665,5.766666666666667,5.7,8.866666666666665,6.99090909090909
1019,311200.0,314383.3333333333,318300.0,323175.0,324183.3333333333,326516.6666666667,331816.6666666667,332245.45454545453
1020,278300.0,286266.6666666667,292366.6666666667,300416.6666666667,304266.6666666667,306908.3333333333,294450.0,303909.0909090909
1021,33000.0,28116.666666666668,25941.666666666668,22766.666666666668,19925.0,19608.333333333332,37375.0,28345.454545454544
1022,10.6,8.941666666666668,8.141666666666667,7.050000000000001,6.125,6.0,11.266666666666666,8.536363636363635
1075,540400.0,544625.0,553225.0,558233.3333333334,560291.6666666666,559700.0,541241.6666666666,537581.8181818182
1076,509200.0,517066.6666666667,528408.3333333334,536666.6666666666,542200.0,542125.0,493241.6666666667,503527.2727272727
1077,31200.0,27575.0,24808.333333333332,21583.333333333332,18075.0,17583.333333333332,48033.333333333336,34054.545454545456
1078,5.8,5.066666666666667,4.483333333333333,3.858333333333334,3.233333333333334,3.1333333333333333,8.916666666666668,6.336363636363635
1111,140500.0,138925.0,139475.0,140350.0,140100.0,139591.66666666666,132683.33333333334,130709.09090909091
1112,132800.0,132291.66666666666,133450.0,135266.66666666666,135866.66666666666,135508.33333333334,122500.0,123709.09090909091
1113,7700.0,6608.333333333333,6041.666666666667,5083.333333333333,4233.333333333333,4083.3333333333335,10200.0,7018.181818181818
1114,5.5,4.7749999999999995,4.333333333333333,3.6250000000000004,3.016666666666667,2.9166666666666665,7.758333333333334,5.372727272727273
1150,1030000.0,1033458.3333333334,1051608.3333333333,1071591.6666666667,1090133.3333333333,1105700.0,1107708.3333333333,1115336.3636363635
1151,953500.0,963825.0,987183.3333333334,1014925.0,1041483.3333333334,1058716.6666666667,997716.6666666666,1033800.0
1152,76500.0,69641.66666666667,64425.0,56666.666666666664,48641.666666666664,47000.0,109991.66666666667,81536.36363636363
1153,7.4,6.733333333333333,6.133333333333334,5.283333333333333,4.45,4.25,9.958333333333334,7.318181818181818
1187,76200.0,76750.0,75183.33333333333,72091.66666666667,71166.66666666667,73633.33333333333,69591.66666666667,67172.72727272728
1188,58000.0,57875.0,57016.666666666664,57933.333333333336,57750.0,58250.0,53950.0,55618.181818181816
1189,18200.0,18891.666666666668,18175.0,14175.0,13400.0,15375.0,15658.333333333334,11536.363636363636
1190,23.9,24.59166666666667,24.183333333333337,19.64166666666667,18.833333333333332,20.849999999999998,22.425,17.181818181818183
1219,20310.0,20550.0,20797.5,21029.166666666668,21165.0,21310.0,21208.333333333332,21530.909090909092
1220,18790.0,19231.666666666668,19615.0,20028.333333333332,20305.0,20485.0,19588.333333333332,20322.727272727272
1221,1520.0,1318.3333333333333,1182.5,1000.8333333333334,858.3333333333334,825.8333333333334,1620.0,1209.090909090909
1222,7.5,6.441666666666667,5.691666666666666,4.75,4.066666666666666,3.883333333333334,7.658333333333332,5.618181818181818
1249,14230.0,14316.666666666666,14525.0,14702.5,14670.0,14801.666666666666,14425.0,14558.181818181818
1250,13080.0,13365.0,13658.333333333334,13969.166666666666,14068.333333333334,14217.5,13105.833333333334,13586.363636363636
1251,1140.0,950.8333333333334,867.5,735.8333333333334,601.6666666666666,584.1666666666666,1317.5,971.8181818181819
1252,8.0,6.641666666666668,5.966666666666668,5.008333333333332,4.091666666666668,3.941666666666667,9.166666666666666,6.681818181818181
1281,113200.0,114075.0,114333.33333333333,115291.66666666667,115266.66666666667,115766.66666666667,114750.0,116109.09090909091
1282,97000.0,101033.33333333333,102216.66666666667,104400.0,105525.0,106225.0,100758.33333333333,104545.45454545454
1283,16200.0,13025.0,12133.333333333334,10891.666666666666,9741.666666666666,9541.666666666666,13975.0,11572.727272727272
1284,14.3,11.433333333333335,10.6,9.458333333333334,8.449999999999998,8.233333333333333,12.191666666666668,9.98181818181818
1314,4998700.0,4973750.0,5018916.666666667,5088908.333333333,5094308.333333333,5122841.666666667,4921500.0,5067409.090909091
1315,4606800.0,4641041.666666667,4751208.333333333,4843700.0,4857333.333333333,4888575.0,4291675.0,4563918.181818182
1316,391800.0,332708.3333333333,267716.6666666667,245216.66666666666,236975.0,234258.33333333334,629816.6666666666,503500.0
1317,7.8,6.683333333333334,5.325,4.8166666666666655,4.666666666666667,4.558333333333333,12.933333333333335,9.927272727272726
1497,428600.0,434225.0,441791.6666666667,445216.6666666667,448966.6666666667,456316.6666666667,433875.0,432872.7272727273
1498,411800.0,419325.0,428291.6666666667,433008.3333333333,438816.6666666667,446783.3333333333,404116.6666666667,413163.63636363635
1499,16800.0,14916.666666666666,13500.0,12191.666666666666,10150.0,9541.666666666666,29741.666666666668,19690.909090909092
1500,3.9,3.4499999999999997,3.0666666666666664,2.7416666666666667,2.2583333333333333,2.1,6.949999999999999,4.554545454545455
1533,1380.0,1362.5,1335.0,1291.6666666666667,1276.6666666666667,1327.5,1283.3333333333333,1347.2727272727273
1534,1210.0,1241.6666666666667,1232.5,1205.8333333333333,1199.1666666666667,1255.8333333333333,1179.1666666666667,1271.8181818181818
1535,160.0,120.83333333333333,101.66666666666667,85.83333333333333,76.66666666666667,73.33333333333333,103.33333333333333,75.45454545454545
1536,11.9,8.799999999999999,7.633333333333333,6.566666666666666,6.108333333333333,5.4750000000000005,8.066666666666666,5.572727272727272
1549,11100.0,10761.666666666666,10361.666666666666,10034.166666666666,9855.0,9714.166666666666,9461.666666666666,9711.818181818182
1550,10060.0,9978.333333333334,9640.833333333334,9474.166666666666,9376.666666666666,9260.0,8785.0,9176.363636363636
1551,1040.0,782.5,720.8333333333334,557.5,477.5,455.8333333333333,678.3333333333334,539.0909090909091
1552,9.4,7.2749999999999995,6.95,5.583333333333332,4.8500000000000005,4.691666666666667,7.166666666666667,5.5636363636363635
1579,100600.0,101058.33333333333,101650.0,102066.66666666667,101825.0,97916.66666666667,92608.33333333333,92809.09090909091
1580,92000.0,93766.66666666667,94925.0,96125.0,96633.33333333333,92858.33333333333,84083.33333333333,86572.72727272728
1581,8700.0,7300.0,6750.0,5950.0,5191.666666666667,5050.0,8508.333333333334,6236.363636363636
1582,8.6,7.2250000000000005,6.641666666666668,5.841666666666668,5.075,5.166666666666667,9.233333333333333,6.70909090909091
1611,202300.0,202125.0,203316.66666666666,204608.33333333334,203033.33333333334,202141.66666666666,199166.66666666666,198781.81818181818
1612,174400.0,178483.33333333334,180508.33333333334,183075.0,183100.0,182233.33333333334,172841.66666666666,177972.72727272726
1613,28000.0,23641.666666666668,22791.666666666668,21516.666666666668,19966.666666666668,19916.666666666668,26291.666666666668,20818.18181818182
1614,13.8,11.700000000000001,11.216666666666667,10.525,9.808333333333332,9.841666666666667,13.183333333333332,10.5
1650,103900.0,104158.33333333333,106083.33333333333,106633.33333333333,107541.66666666667,107925.0,105025.0,106354.54545454546
1651,95600.0,97383.33333333333,99800.0,101158.33333333333,102900.0,103383.33333333333,97108.33333333333,100272.72727272728
1652,8200.0,6758.333333333333,6266.666666666667,5475.0,4650.0,4525.0,7908.333333333333,6081.818181818182
1653,7.9,6.491666666666667,5.908333333333332,5.141666666666667,4.316666666666667,4.191666666666666,7.566666666666666,5.7272727272727275
1685,916100.0,919316.6666666666,930241.6666666666,942691.6666666666,955050.0,965016.6666666666,966208.3333333334,979027.2727272727
1686,849600.0,859750.0,876383.3333333334,895883.3333333334,915666.6666666666,927375.0,874916.6666666666,906609.0909090909
1687,66600.0,59558.333333333336,53866.666666666664,46808.333333333336,39375.0,37633.333333333336,91300.0,72400.0
1688,7.3,6.491666666666666,5.783333333333334,4.966666666666668,4.125,3.8916666666666675,9.491666666666667,7.381818181818182
1722,57800.0,57741.666666666664,57166.666666666664,57300.0,57491.666666666664,57816.666666666664,56433.333333333336,55872.72727272727
1723,50300.0,51633.333333333336,51441.666666666664,52166.666666666664,52958.333333333336,53183.333333333336,49891.666666666664,50636.36363636364
1724,7400.0,6100.0,5691.666666666667,5133.333333333333,4550.0,4633.333333333333,6550.0,5245.454545454545
1725,12.9,10.575000000000001,9.983333333333334,8.958333333333334,7.908333333333334,8.024999999999999,11.566666666666668,9.381818181818183
1752,1577200.0,1584300.0,1597425.0,1606783.3333333333,1616050.0,1613116.6666666667,1553308.3333333333,1563545.4545454546
1753,1497400.0,1513066.6666666667,1532708.3333333333,1550058.3333333333,1567975.0,1567225.0,1416741.6666666667,1471445.4545454546
1754,79800.0,71233.33333333333,64725.0,56708.333333333336,48066.666666666664,45866.666666666664,136575.0,92100.0
1755,5.1,4.516666666666667,4.041666666666667,3.516666666666667,2.9666666666666663,2.8333333333333335,8.866666666666665,5.8999999999999995
1856,43600.0,44725.0,44983.333333333336,44991.666666666664,44841.666666666664,45458.333333333336,45466.666666666664,45563.63636363636
1857,37800.0,39925.0,40625.0,41050.0,41416.666666666664,42058.333333333336,40483.333333333336,41645.454545454544
1858,5800.0,4808.333333333333,4375.0,3933.3333333333335,3450.0,3400.0,4983.333333333333,3927.2727272727275
1859,13.3,10.758333333333333,9.741666666666665,8.8,7.691666666666666,7.483333333333333,10.950000000000001,8.645454545454548
1881,570.0,550.0,553.3333333333334,549.1666666666666,546.6666666666666,540.0,518.3333333333334,522.7272727272727
1882,530.0,508.3333333333333,519.1666666666666,515.8333333333334,524.1666666666666,512.5,460.0,480.90909090909093
1883,40.0,40.833333333333336,38.333333333333336,35.833333333333336,24.166666666666668,30.0,59.166666666666664,41.81818181818182
1884,6.5,7.416666666666665,6.566666666666666,6.308333333333334,4.675,5.383333333333334,11.924999999999997,8.018181818181818
1897,1351900.0,1363633.3333333333,1385033.3333333333,1396941.6666666667,1401775.0,1400791.6666666667,1355066.6666666667,1343490.9090909092
1898,1276800.0,1296950.0,1324433.3333333333,1344333.3333333333,1357891.6666666667,1358016.6666666667,1235650.0,1260863.6363636365
1899,75100.0,66666.66666666667,60600.0,52616.666666666664,43883.333333333336,42758.333333333336,119416.66666666667,82627.27272727272
1900,5.6,4.8999999999999995,4.3583333333333325,3.7583333333333333,3.125,3.058333333333333,8.875000000000002,6.163636363636363
1987,534200.0,541416.6666666666,555333.3333333334,563433.3333333334,568675.0,579558.3333333334,556050.0,551127.2727272727
1988,511900.0,521566.6666666667,536975.0,546825.0,554975.0,566600.0,512516.6666666667,523781.8181818182
1989,22300.0,19841.666666666668,18341.666666666668,16600.0,13700.0,12975.0,43516.666666666664,27372.727272727272
1990,4.2,3.6750000000000003,3.3000000000000003,2.9499999999999997,2.4,2.2416666666666667,7.900000000000001,4.972727272727273
2023,87800.0,87908.33333333333,88825.0,89775.0,91033.33333333333,92141.66666666667,90750.0,91090.90909090909
2024,81900.0,82850.0,84241.66666666667,85816.66666666667,87708.33333333333,88833.33333333333,83266.66666666667,85945.45454545454
2025,5900.0,5050.0,4575.0,3958.3333333333335,3333.3333333333335,3300.0,7483.333333333333,5172.727272727273
2026,6.7,5.741666666666667,5.141666666666666,4.3999999999999995,3.6500000000000004,3.5749999999999997,8.275,5.663636363636364
2058,205700.0,218266.66666666666,218800.0,219641.66666666666,221958.33333333334,221158.33333333334,213466.66666666666,218090.9090909091
2059,179700.0,200458.33333333334,201983.33333333334,203775.0,207691.66666666666,207083.33333333334,190375.0,201163.63636363635
2060,26000.0,17833.333333333332,16825.0,15866.666666666666,14258.333333333334,14066.666666666666,23083.333333333332,16918.18181818182
2061,12.6,8.258333333333335,7.766666666666668,7.308333333333333,6.491666666666666,6.416666666666667,10.783333333333333,7.836363636363637
2102,1031700.0,1041991.6666666666,1058358.3333333333,1068650.0,1073666.6666666667,1080483.3333333333,1052200.0,1050545.4545454546
2103,981100.0,997458.3333333334,1017441.6666666666,1033200.0,1044400.0,1052216.6666666667,977775.0,1000863.6363636364
2104,50600.0,44516.666666666664,40908.333333333336,35433.333333333336,29275.0,28266.666666666668,74466.66666666667,49690.90909090909
2105,4.9,4.2749999999999995,3.8666666666666667,3.3249999999999997,2.716666666666667,2.5999999999999996,7.133333333333333,4.727272727272727
2188,74700.0,74108.33333333333,74216.66666666667,73958.33333333333,73900.0,72816.66666666667,72825.0,74118.18181818182
2189,67700.0,68316.66666666667,69016.66666666667,69633.33333333333,70175.0,69291.66666666667,66475.0,69209.09090909091
2190,7100.0,5783.333333333333,5191.666666666667,4316.666666666667,3725.0,3525.0,6333.333333333333,4900.0
2191,9.5,7.824999999999999,7.000000000000001,5.8500000000000005,5.033333333333332,4.833333333333333,8.716666666666667,6.618181818181819
2220,429400.0,427233.3333333333,425333.3333333333,423925.0,423083.3333333333,421358.3333333333,408883.3333333333,408690.9090909091
2221,401900.0,402975.0,403083.3333333333,404741.6666666667,406816.6666666667,405891.6666666667,373900.0,384081.8181818182
2222,27500.0,24258.333333333332,22266.666666666668,19175.0,16266.666666666666,15491.666666666666,34958.333333333336,24600.0
2223,6.4,5.675,5.233333333333333,4.525,3.8416666666666663,3.6750000000000003,8.591666666666667,6.027272727272727
2278,12970.0,12964.166666666666,12949.166666666666,12811.666666666666,12768.333333333334,12986.666666666666,12569.166666666666,12744.545454545454
2279,11560.0,11828.333333333334,11868.333333333334,11847.5,11925.833333333334,12175.833333333334,11455.833333333334,11897.272727272728
2280,1410.0,1137.5,1082.5,965.0,842.5,811.6666666666666,1113.3333333333333,847.2727272727273
2281,10.8,8.783333333333335,8.366666666666665,7.516666666666666,6.591666666666666,6.233333333333334,8.858333333333333,6.654545454545455
2306,8770.0,8240.0,8365.833333333334,8490.833333333334,8426.666666666666,8505.0,7845.833333333333,8079.090909090909
2307,8260.0,7732.5,7914.166666666667,8112.5,8082.5,8183.333333333333,6917.5,7520.0
2308,510.0,508.3333333333333,451.6666666666667,380.0,343.3333333333333,320.0,928.3333333333334,559.0909090909091
2309,5.8,6.199999999999999,5.400000000000001,4.4833333333333325,4.075,3.7833333333333337,12.458333333333334,6.936363636363637
2332,175600.0,176333.33333333334,179650.0,181358.33333333334,185625.0,188566.66666666666,184891.66666666666,185972.72727272726
2333,165300.0,167358.33333333334,171566.66666666666,174291.66666666666,179658.33333333334,182616.66666666666,171316.66666666666,176681.81818181818
2334,10300.0,8983.333333333334,8075.0,7050.0,5966.666666666667,5958.333333333333,13575.0,9272.727272727272
2335,5.9,5.1000000000000005,4.483333333333333,3.891666666666666,3.216666666666667,3.166666666666666,7.375,4.990909090909091
2367,72000.0,73725.0,72933.33333333333,73291.66666666667,73783.33333333333,73216.66666666667,68858.33333333333,69627.27272727272
2368,67800.0,70291.66666666667,69808.33333333333,70583.33333333333,71575.0,71058.33333333333,62850.0,65545.45454545454
2369,4200.0,3433.3333333333335,3158.3333333333335,2691.6666666666665,2191.6666666666665,2116.6666666666665,6025.0,4081.818181818182
2370,5.9,4.6499999999999995,4.308333333333333,3.6583333333333337,2.983333333333333,2.9,8.8,5.872727272727272
2406,1541000.0,1548791.6666666667,1563250.0,1571866.6666666667,1579750.0,1580058.3333333333,1538358.3333333333,1536554.5454545454
2407,1449800.0,1467683.3333333333,1489141.6666666667,1508216.6666666667,1526358.3333333333,1528291.6666666667,1396541.6666666667,1437427.2727272727
2408,91200.0,81116.66666666667,74116.66666666667,63641.666666666664,53383.333333333336,51791.666666666664,141816.66666666666,99118.18181818182
2409,5.9,5.241666666666666,4.741666666666666,4.041666666666667,3.3749999999999996,3.266666666666667,9.275,6.454545454545454
2511,62000.0,62291.666666666664,62416.666666666664,62516.666666666664,62550.0,62108.333333333336,59425.0,59881.818181818184
2512,57800.0,58775.0,59333.333333333336,59883.333333333336,60258.333333333336,59825.0,54450.0,56290.90909090909
2513,4200.0,3500.0,3091.6666666666665,2641.6666666666665,2275.0,2275.0,4958.333333333333,3590.909090909091
2514,6.7,5.625,4.95,4.233333333333333,3.65,3.6666666666666665,8.416666666666666,6.009090909090909
2545,71100.0,72466.66666666667,73141.66666666667,73741.66666666667,74075.0,75208.33333333333,75508.33333333333,75509.09090909091
2546,62100.0,65058.333333333336,66341.66666666667,67658.33333333333,68750.0,69958.33333333333,67350.0,69036.36363636363
2547,8900.0,7400.0,6791.666666666667,6091.666666666667,5366.666666666667,5250.0,8158.333333333333,6472.727272727273
2548,12.6,10.241666666666665,9.316666666666668,8.283333333333333,7.216666666666666,6.974999999999999,10.783333333333333,8.59090909090909
2575,4940.0,5141.666666666667,4993.333333333333,4806.666666666667,4676.666666666667,4642.5,4513.333333333333,4608.181818181818
